text
Label: Incident Was Injured: Yes Person Involved: Jordan Bennett Incident Description: Oil spill contaminated dock area. Reporter Name: Drew Brown Injury Description: Eye irritation from chemical fumes Incident Date: 24 March 2025 Location: Dry Dock 2 Incident Time: 07:31 Department: Finance
Reporter Name: Quinn Bailey Injury Description: Electric shock from faulty wiring Location: Warehouse B Label: Incident Incident Description: Hydraulic fluid spill contaminated paint shop. Department: Legal Person Involved: Sawyer Reed Incident Time: 08:13 Was Injured: Yes Incident Date: 08 January 2024
Incident Description: forklift failure caused electrical fire to ship propeller. Person Involved: Chris Kennedy Reporter Name: Riley Ward Injury Description: Crush injury to hand from hydraulic press Department: HR Was Injured: Yes Label: Incident Incident Date: 06 August 2025 Incident Time: 13:43 Location: Dockyard South
Incident Time: 09:15 Was Injured: Yes Injury Description: Foreign object in eye from grinding debris Label: Incident Department: Environmental Services Reporter Name: Kai Fisher Incident Description: Chemicals spill contaminated dock area. Location: Shipyard Pier Incident Date: 21 December 2024 Person Involved: Blake Mitchell
Label: Incident Incident Description: Structural collapse in pier due to corrosion. Department: Procurement Incident Date: 09 April 2024 Was Injured: Yes Injury Description: Compressed air injury during maintenance Location: Warehouse A Incident Time: 14:21 Person Involved: Emerson Foster Reporter Name: Kai Cooper
Incident Time: 05:42 Department: Procurement Reporter Name: Elliot Lewis Person Involved: Kai Pearson Incident Date: 06 August 2024 Location: Paint Shop Was Injured: Yes Injury Description: Heat exhaustion from prolonged outdoor work Label: Incident Incident Description: crane failure caused electrical fire to storage area.
Incident Date: 25 December 2024 Location: Dry Dock 1 Incident Time: 08:10 Injury Description: Foreign object in eye from grinding debris Reporter Name: Rowan Sullivan Incident Description: Oil spill contaminated engine room. Department: Security Was Injured: Yes Person Involved: Kai Allen Label: Incident
Incident Date: 19 March 2024 Reporter Name: Jamie Davis Incident Description: Chemicals spill contaminated dock area. Person Involved: Charlie Clark Label: Incident Incident Time: 04:22 Department: Security Injury Description: Heat exhaustion from prolonged outdoor work Was Injured: Yes Location: Fuel Depot
Label: Incident Incident Date: 27 October 2024 Location: Tool Crib Department: Warehouse Was Injured: Yes Person Involved: Harper Sullivan Injury Description: Trip hazard fall resulting in bruising Incident Description: Structural collapse in shipyard warehouse due to corrosion. Incident Time: 11:51 Reporter Name: Spencer Mitchell
Location: Cafeteria Incident Time: 06:45 Incident Description: Chemicals spill contaminated dock area. Injury Description: Fractured wrist from fall on wet surface Department: Environmental Services Was Injured: Yes Incident Date: 27 June 2025 Person Involved: Kai Graham Reporter Name: Morgan Robinson Label: Incident
Incident Description: grinder failure caused a steel beam to drop to dry dock floor. Incident Time: 08:29 Department: Training & Development Was Injured: Yes Injury Description: Dislocated shoulder during equipment maintenance Location: Warehouse B Reporter Name: Elliot Walker Person Involved: Jordan Hughes Label: Incident Incident Date: 10 March 2024
Incident Description: Structural collapse in pier due to improper maintenance. Location: Dockyard South Was Injured: Yes Label: Incident Incident Date: 04 March 2024 Incident Time: 06:25 Reporter Name: Kai Lee Department: HR Injury Description: Fractured wrist from fall on wet surface Person Involved: Kai Payne
Incident Date: 13 June 2025 Label: Incident Reporter Name: Emerson Hughes Incident Time: 08:10 Injury Description: Foreign object in eye from grinding debris Department: Ship Maintenance Person Involved: Finley Murray Location: Fleet Garage Was Injured: Yes Incident Description: Chemicals spill contaminated engine room.
Label: Incident Injury Description: Laceration from sharp metal panel Reporter Name: Casey West Department: Training & Development Incident Time: 15:52 Incident Description: Structural collapse in dry dock due to corrosion. Incident Date: 17 June 2024 Was Injured: Yes Location: Maintenance Shed Person Involved: Cameron West
Incident Description: crane failure caused a steel beam to drop to storage area. Was Injured: Yes Location: Engineering Workshop Department: Ship Maintenance Label: Incident Person Involved: Sawyer Smith Incident Date: 31 March 2024 Reporter Name: Jesse Morgan Incident Time: 15:32 Injury Description: Minor cuts and bruises
Incident Time: 22:54 Department: Procurement Label: Incident Incident Description: Chemicals spill contaminated engine room. Injury Description: Concussion from falling object Reporter Name: Kai Cooper Location: Electrical Bay Was Injured: Yes Person Involved: Morgan Smith Incident Date: 08 May 2024
Person Involved: Sawyer Lewis Was Injured: Yes Reporter Name: Riley Brown Department: Environmental Services Incident Description: Hydraulic fluid spill contaminated engine room. Label: Incident Injury Description: Fractured wrist from fall on wet surface Location: Tool Crib Incident Time: 03:46 Incident Date: 11 July 2025
Injury Description: Burn from hot welding equipment Incident Description: crane failure caused a steel beam to drop to ship propeller. Was Injured: Yes Reporter Name: Jamie Bailey Person Involved: Harper Ward Incident Date: 07 June 2025 Label: Incident Incident Time: 07:53 Department: Quality Assurance Location: Tool Crib
Person Involved: Casey Smith Incident Description: Structural collapse in dry dock due to overload. Was Injured: Yes Label: Incident Reporter Name: Avery Bailey Department: Warehouse Incident Date: 01 May 2025 Location: Reception Area Incident Time: 14:30 Injury Description: Back strain from improper lifting
Location: Dry Dock 1 Incident Date: 15 November 2024 Incident Description: forklift failure caused a fuel leak to dry dock floor. Label: Incident Person Involved: Cameron Morgan Injury Description: Foreign object in eye from grinding debris Was Injured: Yes Reporter Name: Jordan Clark Department: Facilities Incident Time: 10:20
Incident Time: 13:24 Label: Incident Injury Description: Chemical burn from solvent exposure Incident Date: 18 July 2025 Was Injured: Yes Department: Fleet Management Person Involved: Blake Smith Reporter Name: Riley Murray Location: Dry Dock 2 Incident Description: grinder failure caused electrical fire to dry dock floor.
Person Involved: Sawyer Kennedy Label: Incident Incident Time: 07:00 Incident Date: 13 March 2025 Reporter Name: Morgan Mitchell Was Injured: Yes Location: Office - Admin Block Incident Description: forklift failure caused a steel beam to drop to dry dock floor. Department: Environmental Services Injury Description: Crush injury to hand from hydraulic press
Label: Incident Incident Time: 13:46 Incident Description: Chemicals spill contaminated engine room. Reporter Name: Dakota Lewis Incident Date: 29 May 2024 Injury Description: Puncture wound from misplaced tool Department: Customer Service Was Injured: Yes Person Involved: Charlie Walker Location: Paint Shop
Injury Description: Crush injury to hand from hydraulic press Incident Date: 30 December 2024 Incident Description: Structural collapse in shipyard warehouse due to overload. Was Injured: Yes Incident Time: 05:49 Department: Warehouse Label: Incident Reporter Name: Sawyer Foster Person Involved: Sydney Ward Location: Office - Admin Block
Reporter Name: Logan Robinson Injury Description: Burn from hot welding equipment Location: Fleet Garage Was Injured: Yes Incident Date: 26 January 2025 Department: IT Incident Time: 22:34 Incident Description: grinder failure caused a fuel leak to ship propeller. Label: Incident Person Involved: Sawyer Reed
Person Involved: Peyton Bennett Location: Main Gate Security Incident Time: 13:03 Incident Description: Structural collapse in shipyard warehouse due to overload. Was Injured: Yes Incident Date: 11 April 2024 Department: Facilities Injury Description: Fractured wrist from fall on wet surface Reporter Name: Morgan Murray Label: Incident
Reporter Name: Drew Johnson Label: Incident Incident Description: grinder failure caused a steel beam to drop to storage area. Was Injured: Yes Incident Time: 16:06 Department: Operations Injury Description: Fractured wrist from fall on wet surface Location: Electrical Bay Person Involved: Harper Clark Incident Date: 14 March 2024
Location: Warehouse A Person Involved: Reese Mitchell Department: Dockyard Operations Label: Incident Injury Description: Eye irritation from chemical fumes Incident Description: crane failure caused a steel beam to drop to dry dock floor. Reporter Name: Kai Foster Incident Time: 02:58 Was Injured: Yes Incident Date: 10 August 2025
Was Injured: Yes Injury Description: Severe abrasion from slip on deck Reporter Name: Kai Bennett Incident Description: Hydraulic fluid spill contaminated dock area. Label: Incident Incident Time: 21:09 Incident Date: 26 June 2024 Department: Research & Development Person Involved: Casey Murray Location: Cafeteria
Incident Date: 11 March 2025 Incident Description: Structural collapse in shipyard warehouse due to corrosion. Department: Finance Label: Incident Incident Time: 07:39 Reporter Name: Reese Johnson Location: IT Server Room Was Injured: Yes Injury Description: Severe abrasion from slip on deck Person Involved: Frankie Fisher
Incident Time: 21:49 Label: Incident Reporter Name: Emerson Foster Incident Date: 15 May 2025 Person Involved: Kai Smith Injury Description: Dislocated shoulder during equipment maintenance Incident Description: Structural collapse in shipyard warehouse due to overload. Location: Main Gate Security Was Injured: Yes Department: Engineering
Incident Description: Hydraulic fluid spill contaminated dock area. Reporter Name: Jamie Fisher Location: Dockyard South Injury Description: Compressed air injury during maintenance Was Injured: Yes Incident Date: 08 August 2025 Incident Time: 03:23 Department: Ship Maintenance Label: Incident Person Involved: Logan Murray
Location: Dockyard North Was Injured: Yes Label: Incident Incident Date: 27 January 2025 Person Involved: Morgan Pearson Reporter Name: Morgan Lee Department: Customer Service Incident Description: grinder failure caused a fuel leak to ship propeller. Incident Time: 22:58 Injury Description: Electric shock from faulty wiring
Reporter Name: Charlie Morgan Person Involved: Quinn Davis Label: Incident Was Injured: Yes Incident Date: 12 April 2025 Department: Communications Injury Description: Severe abrasion from slip on deck Incident Description: crane failure caused a fuel leak to dry dock floor. Incident Time: 11:36 Location: Dockyard North
Department: Facilities Person Involved: Chris Ward Label: Incident Incident Time: 15:33 Incident Description: Chemicals spill contaminated engine room. Was Injured: Yes Incident Date: 25 August 2024 Location: Electrical Bay Injury Description: Trip hazard fall resulting in bruising Reporter Name: Sydney Parker
Reporter Name: Jordan Bennett Location: Main Gate Security Incident Description: Structural collapse in shipyard warehouse due to overload. Incident Time: 15:20 Person Involved: Jordan Murray Was Injured: Yes Injury Description: Severe abrasion from slip on deck Incident Date: 06 July 2025 Department: Dockyard Operations Label: Incident
Department: Warehouse Was Injured: Yes Person Involved: Riley Walker Incident Date: 18 June 2024 Incident Time: 05:06 Location: Fleet Garage Injury Description: Smoke inhalation from fire in electrical bay Reporter Name: Cameron Reed Label: Incident Incident Description: forklift failure caused electrical fire to storage area.
Department: Customer Service Person Involved: Chris Johnson Incident Date: 03 October 2024 Incident Description: forklift failure caused electrical fire to storage area. Location: Fleet Garage Was Injured: Yes Incident Time: 19:43 Label: Incident Reporter Name: Reese Parker Injury Description: Eye irritation from chemical fumes
Person Involved: Alex Johnson Label: Incident Was Injured: Yes Department: Quality Assurance Injury Description: Puncture wound from misplaced tool Incident Description: Chemicals spill contaminated paint shop. Location: Cafeteria Incident Date: 19 July 2025 Reporter Name: Elliot Lewis Incident Time: 18:28
Incident Date: 23 February 2025 Incident Time: 03:41 Incident Description: Chemicals spill contaminated paint shop. Label: Incident Was Injured: Yes Person Involved: Emerson Hughes Injury Description: Hearing damage from loud machinery Location: Warehouse B Department: Fleet Management Reporter Name: Jordan Hughes
Person Involved: Peyton Graham Was Injured: Yes Department: Customer Service Reporter Name: Taylor Pearson Incident Date: 07 March 2025 Injury Description: Laceration from sharp metal panel Label: Incident Location: Training Room Incident Description: grinder failure caused electrical fire to storage area. Incident Time: 08:40
Reporter Name: Finley Kennedy Department: HR Was Injured: Yes Incident Description: grinder failure caused a fuel leak to dry dock floor. Label: Incident Person Involved: Frankie Mitchell Incident Date: 24 January 2024 Injury Description: Fractured wrist from fall on wet surface Location: Cafeteria Incident Time: 05:48
Incident Description: forklift failure caused a steel beam to drop to ship propeller. Injury Description: Electric shock from faulty wiring Incident Time: 04:40 Department: Warehouse Person Involved: Peyton Davis Incident Date: 30 April 2025 Was Injured: Yes Location: Dockyard North Label: Incident Reporter Name: Jordan Bailey
Label: Incident Incident Date: 14 February 2024 Person Involved: Sydney Murphy Department: Legal Was Injured: Yes Incident Description: grinder failure caused a steel beam to drop to ship propeller. Location: Paint Shop Injury Description: Burn from hot welding equipment Reporter Name: Riley Morgan Incident Time: 10:37
Reporter Name: Quinn Morgan Location: Office - Admin Block Incident Date: 02 April 2024 Incident Description: Oil spill contaminated dock area. Injury Description: Burn from hot welding equipment Incident Time: 22:10 Label: Incident Department: Environmental Services Person Involved: Dakota Lewis Was Injured: Yes
Was Injured: Yes Reporter Name: Logan Parker Incident Time: 15:43 Incident Description: Structural collapse in dry dock due to improper maintenance. Incident Date: 29 February 2024 Injury Description: Hearing damage from loud machinery Label: Incident Person Involved: Emerson Brown Location: Electrical Bay Department: Fleet Management
Person Involved: Morgan Allen Injury Description: Fractured wrist from fall on wet surface Was Injured: Yes Incident Date: 25 January 2024 Reporter Name: Jesse Smith Location: IT Server Room Department: Engineering Label: Incident Incident Time: 01:19 Incident Description: Oil spill contaminated engine room.
Location: Dry Dock 2 Injury Description: Foreign object in eye from grinding debris Incident Date: 26 October 2024 Incident Time: 13:57 Department: Environmental Services Was Injured: Yes Incident Description: Oil spill contaminated dock area. Label: Incident Reporter Name: Reese Parker Person Involved: Finley Walker
Reporter Name: Finley Bailey Injury Description: Fractured wrist from fall on wet surface Incident Description: Structural collapse in dry dock due to corrosion. Label: Incident Was Injured: Yes Location: Reception Area Incident Date: 29 September 2024 Incident Time: 13:24 Department: Legal Person Involved: Finley Brown
Incident Description: Structural collapse in shipyard warehouse due to improper maintenance. Was Injured: Yes Incident Date: 20 December 2024 Injury Description: Chemical burn from solvent exposure Incident Time: 02:43 Location: Fuel Depot Label: Incident Department: Health & Safety Reporter Name: Taylor Payne Person Involved: Logan Parker
Was Injured: Yes Injury Description: Burn from hot welding equipment Person Involved: Frankie Ward Incident Description: Oil spill contaminated engine room. Incident Time: 20:15 Label: Incident Reporter Name: Blake Foster Location: Main Gate Security Department: Finance Incident Date: 01 September 2024
Injury Description: Crush injury to hand from hydraulic press Reporter Name: Emerson Graham Location: Shipyard Pier Incident Description: grinder failure caused a fuel leak to dry dock floor. Person Involved: Harper Clark Department: Dockyard Operations Was Injured: Yes Label: Incident Incident Date: 02 June 2024 Incident Time: 18:41
Location: Office - Admin Block Injury Description: Concussion from falling object Label: Incident Incident Description: Structural collapse in pier due to improper maintenance. Incident Time: 01:05 Department: Ship Maintenance Incident Date: 01 March 2024 Person Involved: Cameron Robinson Was Injured: Yes Reporter Name: Reese West
Incident Date: 19 March 2024 Label: Incident Injury Description: Dislocated shoulder during equipment maintenance Location: IT Server Room Person Involved: Spencer Morgan Reporter Name: Chris Pearson Department: Quality Assurance Incident Description: forklift failure caused a fuel leak to storage area. Incident Time: 11:10 Was Injured: Yes
Location: Maintenance Shed Reporter Name: Jordan Brown Injury Description: Electric shock from faulty wiring Person Involved: Harper Payne Was Injured: Yes Incident Description: forklift failure caused electrical fire to ship propeller. Department: Finance Incident Time: 04:09 Incident Date: 14 March 2025 Label: Incident
Incident Time: 03:07 Was Injured: Yes Person Involved: Taylor Robinson Location: Dockyard South Injury Description: Severe abrasion from slip on deck Reporter Name: Taylor Foster Department: Customer Service Incident Date: 28 March 2025 Label: Incident Incident Description: Oil spill contaminated engine room.
Label: Incident Incident Date: 28 September 2024 Department: Communications Injury Description: Burn from hot welding equipment Reporter Name: Morgan Walker Location: Shipyard Pier Incident Description: grinder failure caused electrical fire to storage area. Was Injured: Yes Incident Time: 00:00 Person Involved: Cameron West
Incident Date: 04 May 2024 Incident Description: Structural collapse in shipyard warehouse due to improper maintenance. Injury Description: Trip hazard fall resulting in bruising Label: Incident Reporter Name: Sawyer Bailey Location: Electrical Bay Person Involved: Riley Brown Was Injured: Yes Incident Time: 04:07 Department: Operations
Was Injured: Yes Incident Time: 01:59 Injury Description: Trip hazard fall resulting in bruising Department: Fleet Management Reporter Name: Chris Bennett Incident Description: grinder failure caused electrical fire to ship propeller. Label: Incident Location: Fuel Depot Incident Date: 21 June 2025 Person Involved: Elliot Parker
Was Injured: Yes Incident Date: 26 May 2025 Person Involved: Blake Parker Incident Description: forklift failure caused a steel beam to drop to storage area. Location: Warehouse A Incident Time: 21:22 Injury Description: Fractured wrist from fall on wet surface Label: Incident Department: HR Reporter Name: Elliot Holmes
Department: Customer Service Location: Electrical Bay Incident Description: Structural collapse in dry dock due to improper maintenance. Incident Time: 13:34 Person Involved: Finley Graham Label: Incident Was Injured: Yes Reporter Name: Riley Bailey Incident Date: 09 June 2024 Injury Description: Puncture wound from misplaced tool
Person Involved: Jamie Kennedy Department: Health & Safety Injury Description: Laceration from sharp metal panel Incident Date: 17 October 2024 Reporter Name: Cameron Ward Incident Description: crane failure caused electrical fire to dry dock floor. Label: Incident Location: Dry Dock 1 Was Injured: Yes Incident Time: 08:31
Reporter Name: Chris Clark Injury Description: Compressed air injury during maintenance Person Involved: Peyton Murphy Location: Reception Area Incident Description: Hydraulic fluid spill contaminated engine room. Label: Incident Incident Date: 01 May 2025 Was Injured: Yes Incident Time: 15:17 Department: Health & Safety
Was Injured: Yes Label: Incident Department: Logistics Incident Description: Oil spill contaminated dock area. Incident Time: 03:29 Injury Description: Heat exhaustion from prolonged outdoor work Person Involved: Emerson Fisher Location: Warehouse B Reporter Name: Emerson Lee Incident Date: 12 July 2025
Injury Description: Fractured wrist from fall on wet surface Reporter Name: Drew Clark Incident Time: 19:09 Was Injured: Yes Person Involved: Taylor Morgan Location: Shipyard Pier Label: Incident Incident Description: forklift failure caused a steel beam to drop to dry dock floor. Incident Date: 16 June 2025 Department: Health & Safety
Person Involved: Harper Davis Incident Date: 09 August 2025 Reporter Name: Cameron Reed Label: Incident Department: Dockyard Operations Was Injured: Yes Location: Warehouse A Injury Description: Eye irritation from chemical fumes Incident Time: 20:32 Incident Description: Structural collapse in dry dock due to corrosion.
Incident Time: 03:09 Label: Incident Injury Description: Foreign object in eye from grinding debris Reporter Name: Quinn Reed Incident Date: 08 July 2025 Was Injured: Yes Department: Logistics Location: Shipyard Pier Person Involved: Finley Morgan Incident Description: Hydraulic fluid spill contaminated engine room.
Department: Fleet Management Incident Description: crane failure caused a fuel leak to ship propeller. Person Involved: Reese Cooper Label: Incident Reporter Name: Rowan Holmes Was Injured: Yes Incident Time: 08:41 Injury Description: Burn from hot welding equipment Location: Shipyard Pier Incident Date: 06 January 2025
Location: Fuel Depot Incident Description: Oil spill contaminated paint shop. Reporter Name: Charlie Clark Person Involved: Chris Morgan Incident Date: 09 March 2024 Incident Time: 02:13 Injury Description: Compressed air injury during maintenance Department: Customer Service Was Injured: Yes Label: Incident
Was Injured: Yes Department: Research & Development Reporter Name: Finley Cooper Injury Description: Heat exhaustion from prolonged outdoor work Location: Dry Dock 1 Person Involved: Sawyer Sullivan Incident Time: 21:57 Incident Date: 01 January 2025 Label: Incident Incident Description: Structural collapse in dry dock due to improper maintenance.
Incident Date: 25 October 2024 Person Involved: Harper Foster Reporter Name: Charlie Payne Incident Description: Chemicals spill contaminated paint shop. Label: Incident Incident Time: 21:21 Location: Main Gate Security Was Injured: Yes Injury Description: Crush injury to hand from hydraulic press Department: Procurement
Incident Date: 21 October 2024 Incident Description: grinder failure caused electrical fire to storage area. Label: Incident Injury Description: Burn from hot welding equipment Location: Fuel Depot Reporter Name: Sydney Sullivan Department: Warehouse Person Involved: Charlie Murray Incident Time: 19:29 Was Injured: Yes
Injury Description: Chemical burn from solvent exposure Was Injured: Yes Reporter Name: Frankie Graham Location: Dockyard South Incident Description: Structural collapse in pier due to overload. Department: Procurement Person Involved: Avery Murphy Incident Time: 06:07 Label: Incident Incident Date: 05 August 2025
Department: Communications Incident Time: 07:24 Incident Date: 08 July 2024 Reporter Name: Finley Payne Was Injured: Yes Label: Incident Person Involved: Dakota Holmes Location: Tool Crib Incident Description: Structural collapse in pier due to overload. Injury Description: Puncture wound from misplaced tool
Was Injured: Yes Incident Time: 02:51 Department: Facilities Incident Description: Oil spill contaminated dock area. Injury Description: Severe abrasion from slip on deck Location: Training Room Reporter Name: Kai Lee Incident Date: 11 May 2024 Person Involved: Jordan Allen Label: Incident
Location: Reception Area Label: Incident Incident Date: 23 May 2024 Incident Description: Structural collapse in pier due to overload. Incident Time: 04:22 Reporter Name: Jordan Bailey Injury Description: Burn from hot welding equipment Department: Environmental Services Was Injured: Yes Person Involved: Frankie Reed
Person Involved: Logan Hughes Department: Security Incident Description: Oil spill contaminated engine room. Reporter Name: Harper Hughes Incident Time: 05:14 Was Injured: Yes Location: Electrical Bay Injury Description: Dislocated shoulder during equipment maintenance Incident Date: 01 May 2024 Label: Incident
Person Involved: Riley Parker Injury Description: Foreign object in eye from grinding debris Location: Tool Crib Incident Description: Structural collapse in dry dock due to overload. Reporter Name: Sydney Morgan Incident Time: 04:56 Was Injured: Yes Department: Fleet Management Label: Incident Incident Date: 22 August 2024
Was Injured: Yes Location: Dockyard North Label: Incident Incident Description: Hydraulic fluid spill contaminated dock area. Incident Date: 30 April 2025 Reporter Name: Finley Murray Injury Description: Eye irritation from chemical fumes Incident Time: 00:16 Person Involved: Elliot Morgan Department: Health & Safety
Injury Description: Minor cuts and bruises Incident Time: 11:13 Incident Description: crane failure caused a steel beam to drop to ship propeller. Reporter Name: Peyton Hughes Was Injured: Yes Location: Fleet Garage Department: Legal Incident Date: 29 July 2024 Label: Incident Person Involved: Morgan Murray
Incident Description: Hydraulic fluid spill contaminated paint shop. Was Injured: Yes Incident Time: 14:00 Label: Incident Reporter Name: Avery Ward Location: Dockyard North Department: Health & Safety Injury Description: Eye irritation from chemical fumes Incident Date: 13 December 2024 Person Involved: Elliot Bennett
Incident Description: grinder failure caused a steel beam to drop to dry dock floor. Label: Incident Person Involved: Blake Robinson Location: Training Room Injury Description: Chemical burn from solvent exposure Incident Date: 14 February 2024 Incident Time: 16:04 Department: Logistics Reporter Name: Sawyer Cooper Was Injured: Yes
Injury Description: Dislocated shoulder during equipment maintenance Department: Warehouse Incident Description: Structural collapse in pier due to overload. Incident Time: 02:29 Was Injured: Yes Person Involved: Frankie Mitchell Incident Date: 26 August 2024 Location: Dry Dock 1 Label: Incident Reporter Name: Morgan Murray
Person Involved: Jesse Graham Injury Description: Trip hazard fall resulting in bruising Department: Communications Incident Time: 04:31 Was Injured: Yes Label: Incident Incident Date: 27 June 2024 Incident Description: Structural collapse in pier due to improper maintenance. Location: Maintenance Shed Reporter Name: Logan Murray
Label: Incident Department: IT Was Injured: Yes Incident Description: crane failure caused a steel beam to drop to storage area. Incident Time: 03:45 Person Involved: Alex Walker Reporter Name: Rowan Holmes Location: Shipyard Pier Incident Date: 07 April 2024 Injury Description: Crush injury to hand from hydraulic press
Injury Description: Hearing damage from loud machinery Was Injured: Yes Incident Time: 23:27 Reporter Name: Avery Lee Department: Operations Incident Description: Structural collapse in shipyard warehouse due to improper maintenance. Location: Reception Area Label: Incident Person Involved: Jordan Clark Incident Date: 22 June 2025
Person Involved: Peyton Smith Was Injured: Yes Location: Warehouse B Label: Incident Reporter Name: Casey Sullivan Injury Description: Chemical burn from solvent exposure Incident Time: 08:42 Department: Environmental Services Incident Description: crane failure caused a fuel leak to ship propeller. Incident Date: 04 May 2025
Incident Description: Oil spill contaminated paint shop. Location: Main Gate Security Incident Time: 17:41 Incident Date: 12 August 2024 Label: Incident Was Injured: Yes Reporter Name: Taylor Hughes Department: Finance Injury Description: Concussion from falling object Person Involved: Sawyer Mitchell
Incident Date: 04 August 2024 Reporter Name: Kai Davis Department: Finance Injury Description: Hearing damage from loud machinery Was Injured: Yes Incident Time: 04:13 Person Involved: Reese Johnson Incident Description: Structural collapse in dry dock due to improper maintenance. Location: IT Server Room Label: Incident
Label: Incident Injury Description: Puncture wound from misplaced tool Person Involved: Charlie Mitchell Reporter Name: Charlie Morgan Location: Office - Admin Block Incident Time: 12:44 Incident Date: 24 February 2025 Department: Procurement Incident Description: forklift failure caused a fuel leak to storage area. Was Injured: Yes
Department: Customer Service Person Involved: Blake West Was Injured: Yes Incident Description: grinder failure caused electrical fire to dry dock floor. Location: Electrical Bay Label: Incident Incident Time: 15:24 Reporter Name: Emerson Morgan Injury Description: Burn from hot welding equipment Incident Date: 05 January 2024
Label: Incident Incident Time: 07:35 Department: Fleet Management Location: Paint Shop Injury Description: Burn from hot welding equipment Incident Description: crane failure caused electrical fire to ship propeller. Reporter Name: Charlie Smith Was Injured: Yes Incident Date: 26 February 2025 Person Involved: Harper Clark
Person Involved: Finley Hughes Location: Dry Dock 2 Incident Date: 17 June 2025 Incident Description: forklift failure caused a steel beam to drop to ship propeller. Label: Incident Was Injured: Yes Reporter Name: Taylor West Injury Description: Back strain from improper lifting Incident Time: 03:43 Department: HR
Department: Ship Maintenance Incident Description: Hydraulic fluid spill contaminated dock area. Reporter Name: Alex Davis Incident Time: 16:51 Person Involved: Cameron Holmes Was Injured: Yes Injury Description: Burn from hot welding equipment Incident Date: 26 June 2024 Label: Incident Location: Reception Area
Person Involved: Skyler Payne Reporter Name: Frankie Morgan Was Injured: Yes Label: Incident Incident Time: 16:50 Location: Maintenance Shed Injury Description: Minor cuts and bruises Incident Description: forklift failure caused a fuel leak to dry dock floor. Incident Date: 19 May 2025 Department: Engineering
Location: Reception Area Person Involved: Quinn Morgan Reporter Name: Sydney Johnson Incident Description: Structural collapse in dry dock due to overload. Incident Date: 11 June 2024 Incident Time: 19:01 Was Injured: Yes Department: Warehouse Injury Description: Foreign object in eye from grinding debris Label: Incident
Location: Shipyard Pier Department: Security Incident Description: Structural collapse in dry dock due to corrosion. Injury Description: Chemical burn from solvent exposure Reporter Name: Emerson Cooper Label: Incident Incident Time: 04:32 Was Injured: Yes Incident Date: 14 July 2025 Person Involved: Blake Lewis
Location: Shipyard Pier Person Involved: Morgan Cooper Department: Facilities Injury Description: Back strain from improper lifting Incident Date: 23 March 2025 Incident Time: 07:48 Reporter Name: Chris Bennett Label: Incident Incident Description: Structural collapse in pier due to overload. Was Injured: Yes
Was Injured: Yes Incident Time: 02:42 Person Involved: Alex Parker Label: Incident Department: Logistics Location: Engineering Workshop Injury Description: Back strain from improper lifting Reporter Name: Riley Cooper Incident Description: Oil spill contaminated engine room. Incident Date: 29 May 2024
Was Injured: Yes Person Involved: Peyton Ward Incident Date: 21 July 2025 Location: Shipyard Pier Incident Description: crane failure caused electrical fire to ship propeller. Incident Time: 04:37 Label: Incident Injury Description: Hearing damage from loud machinery Reporter Name: Emerson Robinson Department: Fleet Management
Department: Ship Maintenance Incident Date: 11 September 2024 Location: Training Room Injury Description: Puncture wound from misplaced tool Person Involved: Drew Morgan Incident Description: Oil spill contaminated dock area. Was Injured: Yes Label: Incident Incident Time: 18:47 Reporter Name: Cameron Allen
Person Involved: Finley Ward Location: Shipyard Pier Was Injured: Yes Incident Date: 21 December 2024 Reporter Name: Frankie Johnson Incident Description: Structural collapse in pier due to improper maintenance. Incident Time: 13:07 Injury Description: Heat exhaustion from prolonged outdoor work Label: Incident Department: Communications
Person Involved: Jordan Ward Department: Engineering Was Injured: Yes Incident Date: 11 April 2024 Reporter Name: Elliot Brown Incident Description: crane failure caused a steel beam to drop to dry dock floor. Injury Description: Heat exhaustion from prolonged outdoor work Incident Time: 03:18 Location: Shipyard Pier Label: Incident
Location: Tool Crib Incident Description: Structural collapse in dry dock due to overload. Incident Date: 04 December 2024 Was Injured: Yes Label: Incident Person Involved: Charlie Bailey Reporter Name: Peyton Johnson Injury Description: Foreign object in eye from grinding debris Incident Time: 00:30 Department: Health & Safety
Department: Quality Assurance Person Involved: Quinn Smith Location: Main Gate Security Injury Description: Minor cuts and bruises Incident Time: 02:52 Incident Date: 17 January 2025 Was Injured: Yes Incident Description: Oil spill contaminated paint shop. Label: Incident Reporter Name: Harper Allen
Department: Procurement Incident Time: 18:58 Reporter Name: Elliot Reed Person Involved: Logan Bailey Incident Description: Oil spill contaminated engine room. Location: Dry Dock 1 Incident Date: 26 March 2025 Was Injured: Yes Injury Description: Chemical burn from solvent exposure Label: Incident
Department: Facilities Label: Incident Incident Date: 25 January 2025 Person Involved: Sawyer Graham Incident Time: 16:39 Incident Description: crane failure caused electrical fire to storage area. Location: Fuel Depot Injury Description: Foreign object in eye from grinding debris Reporter Name: Logan Johnson Was Injured: Yes
Location: Reception Area Incident Date: 17 December 2024 Label: Incident Was Injured: Yes Incident Time: 04:08 Department: Communications Person Involved: Finley Kennedy Incident Description: Oil spill contaminated paint shop. Injury Description: Electric shock from faulty wiring Reporter Name: Quinn Sullivan
